lead_id,source,industry,company_size,job_title_seniority,email_opens_30d,site_visits_30d,avg_pages_per_visit,demo_requested,budget_confirmed,days_to_first_response,converted
LEAD-04825,Website form,SaaS,11-50,Manager,3,1,3.0,1,0,2.7,0
LEAD-04826,Referral,SaaS,201-1000,IC,5,0,3.4,0,0,0.4,0
LEAD-04827,Webinar,Education,11-50,Manager,6,4,11.0,0,0,2.4,1
LEAD-04828,Website form,Finance,11-50,Director,3,7,3.3,0,0,1.1,1
LEAD-04829,Cold outbound,Healthcare,1-10,Director,2,7,2.5,0,1,4.4,0
LEAD-04830,Cold outbound,Retail,11-50,IC,5,2,1.7,1,0,0.2,0
LEAD-04831,Website form,Healthcare,11-50,VP/C-level,5,5,2.4,0,1,0.9,1
LEAD-04832,Paid ad,Manufacturing,1-10,Director,4,6,2.5,0,1,1.9,0
LEAD-04833,Referral,Education,201-1000,IC,1,6,3.1,0,1,0.5,0
LEAD-04834,Cold outbound,Education,11-50,IC,0,5,1.2,0,0,2.5,0
LEAD-04835,Cold outbound,Manufacturing,51-200,VP/C-level,2,6,3.4,0,0,1.3,0
LEAD-04836,Website form,Finance,1-10,Director,7,4,2.3,0,0,2.8,0
LEAD-04837,Webinar,Retail,11-50,IC,1,6,2.3,0,1,0.1,0
LEAD-04838,Website form,Retail,51-200,IC,3,3,1.9,1,0,3.8,0
LEAD-04839,Cold outbound,SaaS,1-10,Manager,2,8,3.0,0,1,1.1,0
LEAD-04840,Website form,Manufacturing,51-200,Manager,4,2,3.4,0,0,1.1,1
LEAD-04841,Cold outbound,SaaS,51-200,Director,3,4,1.7,0,0,0.6,0
LEAD-04842,Website form,Healthcare,11-50,IC,3,3,1.6,1,1,0.7,0
LEAD-04843,Referral,Retail,1-10,Director,2,5,0.9,0,0,0.5,1
LEAD-04844,Cold outbound,Retail,1000+,IC,0,1,1.3,0,0,2.4,0
LEAD-04845,Website form,Manufacturing,51-200,Director,3,3,2.7,0,0,2.5,0
LEAD-04846,Webinar,Finance,11-50,Director,5,2,2.2,0,0,2.6,0
LEAD-04847,Website form,Manufacturing,1-10,IC,2,4,1.8,0,0,1.9,0
LEAD-04848,Content download,Finance,51-200,IC,1,2,0.4,0,0,2.6,0
LEAD-04849,Cold outbound,Healthcare,51-200,Manager,2,4,3.2,0,0,5.2,0
LEAD-04850,Cold outbound,Education,201-1000,Director,3,5,2.7,0,0,1.6,0
LEAD-04851,Website form,Finance,51-200,IC,4,2,2.5,0,0,2.8,0
LEAD-04852,Website form,Healthcare,11-50,Director,2,0,2.0,0,0,12.1,0
LEAD-04853,Website form,Retail,1-10,IC,1,3,1.6,0,0,0.2,0
LEAD-04854,Cold outbound,SaaS,51-200,Director,4,2,2.8,1,0,1.8,0
LEAD-04855,Cold outbound,Healthcare,1-10,Director,4,3,2.2,0,1,8.3,1
LEAD-04856,Website form,Education,201-1000,IC,2,3,3.5,0,0,3.4,0
LEAD-04857,Content download,Education,1-10,IC,5,5,2.2,0,1,1.0,1
LEAD-04858,Website form,Education,51-200,IC,2,3,3.0,0,0,1.7,1
LEAD-04859,Content download,Manufacturing,51-200,IC,1,4,2.8,0,0,1.8,0
LEAD-04860,Website form,Retail,201-1000,IC,2,3,2.0,0,0,1.4,0
LEAD-04861,Referral,SaaS,51-200,VP/C-level,1,7,2.0,1,0,2.8,1
LEAD-04862,Website form,Retail,1-10,Manager,3,3,2.4,0,0,9.2,0
LEAD-04863,Content download,Retail,1-10,VP/C-level,3,1,2.0,0,0,1.2,0
LEAD-04864,Referral,Education,1-10,Director,2,4,1.6,0,0,0.2,0
LEAD-04865,Cold outbound,Manufacturing,51-200,Director,4,4,0.7,0,1,3.0,0
LEAD-04866,Website form,Healthcare,11-50,Director,7,5,0.4,0,0,0.9,1
LEAD-04867,Cold outbound,Education,11-50,Director,5,4,3.2,0,0,0.7,0
LEAD-04868,Website form,Healthcare,1-10,VP/C-level,3,2,7.6,0,0,1.5,0
LEAD-04869,Referral,Education,11-50,Director,3,5,4.0,0,0,21.7,0
LEAD-04870,Website form,Manufacturing,11-50,IC,4,4,3.0,0,0,2.8,0
LEAD-04871,Cold outbound,Finance,201-1000,Manager,6,1,3.3,0,0,8.5,0
LEAD-04872,Content download,SaaS,1-10,IC,1,6,2.0,0,1,5.3,0
LEAD-04873,Referral,Retail,51-200,Director,4,10,0.9,0,0,5.1,0
LEAD-04874,Content download,Healthcare,51-200,IC,3,2,3.5,0,0,8.4,0
LEAD-04875,Content download,Healthcare,51-200,Manager,2,7,4.3,0,0,0.2,0
LEAD-04876,Content download,Education,51-200,Manager,5,5,0.2,0,0,2.5,0
LEAD-04877,Website form,Retail,11-50,Manager,2,5,2.2,0,1,4.7,0
LEAD-04878,Webinar,Retail,11-50,IC,4,5,1.2,0,0,1.1,0
LEAD-04879,Website form,Education,201-1000,IC,3,2,0.8,0,0,2.5,0
LEAD-04880,Webinar,Finance,1-10,IC,6,4,0.8,0,0,4.0,0
LEAD-04881,Content download,Finance,1-10,Manager,4,8,0.6,0,0,2.2,0
LEAD-04882,Website form,SaaS,201-1000,Manager,3,4,2.0,1,0,0.5,0
LEAD-04883,Website form,SaaS,1-10,Manager,3,3,2.3,0,1,8.6,0
LEAD-04884,Webinar,SaaS,1-10,Manager,1,4,6.0,0,0,6.1,0
LEAD-04885,Paid ad,Retail,11-50,Manager,2,4,1.4,1,1,1.4,1
LEAD-04886,Website form,Manufacturing,1-10,Manager,5,3,1.5,1,0,0.7,0
LEAD-04887,Website form,Retail,1-10,IC,1,4,4.4,0,0,0.5,0
LEAD-04888,Webinar,Retail,51-200,IC,3,3,1.9,0,1,0.1,0
LEAD-04889,Cold outbound,Retail,1-10,IC,5,5,2.7,0,0,10.3,0
LEAD-04890,Cold outbound,Retail,51-200,Director,3,4,2.3,0,0,0.1,0
LEAD-04891,Content download,Retail,51-200,Manager,3,5,0.8,0,0,2.9,0
LEAD-04892,Cold outbound,Manufacturing,11-50,Manager,2,6,0.8,0,0,1.8,1
LEAD-04893,Website form,Finance,1-10,Manager,4,1,3.1,0,0,0.3,0
LEAD-04894,Cold outbound,Retail,51-200,VP/C-level,0,5,6.0,1,1,6.6,0
LEAD-04895,Website form,SaaS,51-200,Manager,5,2,2.0,1,0,0.1,0
LEAD-04896,Webinar,SaaS,1000+,IC,4,6,2.2,0,0,2.0,0
LEAD-04897,Paid ad,Education,51-200,IC,6,4,3.1,0,0,0.6,0
LEAD-04898,Website form,Healthcare,51-200,Manager,2,7,1.9,0,0,9.0,0
LEAD-04899,Cold outbound,Education,1-10,IC,4,5,0.6,1,0,0.8,0
LEAD-04900,Referral,Finance,11-50,Director,5,8,1.8,1,0,0.4,1
LEAD-04901,Webinar,Retail,11-50,Manager,2,3,0.4,0,0,2.5,0
LEAD-04902,Webinar,Manufacturing,1-10,Director,3,1,0.8,0,0,7.1,0
LEAD-04903,Cold outbound,Retail,1-10,Manager,5,8,3.1,0,0,4.0,0
LEAD-04904,Webinar,SaaS,11-50,Director,4,4,0.3,0,0,1.5,0
LEAD-04905,Content download,SaaS,11-50,Manager,4,4,3.1,1,0,7.6,0
LEAD-04906,Webinar,Education,11-50,Director,1,4,6.8,0,1,7.1,0
LEAD-04907,Website form,SaaS,11-50,IC,3,3,0.6,0,0,4.4,0
LEAD-04908,Paid ad,Healthcare,51-200,IC,1,4,1.7,0,0,0.4,0
LEAD-04909,Website form,SaaS,11-50,Director,2,7,1.3,0,0,2.2,0
LEAD-04910,Content download,Finance,11-50,Director,4,2,1.7,0,0,2.8,1
LEAD-04911,Paid ad,Finance,1-10,VP/C-level,5,6,4.3,0,0,1.1,0
LEAD-04912,Cold outbound,Manufacturing,201-1000,Manager,3,2,2.3,0,0,2.8,0
LEAD-04913,Cold outbound,Education,11-50,Manager,4,4,2.7,0,0,3.0,0
LEAD-04914,Website form,Manufacturing,11-50,IC,2,5,5.0,0,0,0.4,0
LEAD-04915,Webinar,Manufacturing,11-50,IC,3,8,0.7,0,1,0.5,1
LEAD-04916,Content download,Manufacturing,11-50,VP/C-level,5,3,1.8,0,0,0.4,1
LEAD-04917,Cold outbound,Healthcare,11-50,IC,6,1,0.9,0,1,0.0,1
LEAD-04918,Website form,SaaS,11-50,IC,5,5,1.4,1,0,2.6,0
LEAD-04919,Website form,Healthcare,51-200,Manager,4,4,0.3,0,0,7.4,0
LEAD-04920,Webinar,Manufacturing,11-50,Director,1,4,2.1,0,0,1.1,1
LEAD-04921,Cold outbound,Healthcare,51-200,VP/C-level,2,3,2.3,1,0,7.1,1
LEAD-04922,Website form,Retail,1-10,IC,2,4,2.9,0,1,3.5,0
LEAD-04923,Cold outbound,Finance,201-1000,IC,4,6,2.6,0,0,0.2,0
LEAD-04924,Cold outbound,Healthcare,51-200,Manager,2,1,0.6,0,0,1.2,0
LEAD-04925,Paid ad,SaaS,1-10,Manager,2,3,2.0,0,1,5.1,0
LEAD-04926,Cold outbound,SaaS,11-50,IC,2,2,1.1,0,0,1.3,0
LEAD-04927,Website form,Education,201-1000,Manager,5,6,1.6,0,0,4.7,0
LEAD-04928,Paid ad,Finance,11-50,IC,3,5,1.4,0,0,0.5,1
LEAD-04929,Webinar,Finance,201-1000,IC,7,2,5.3,0,0,1.3,1
LEAD-04930,Referral,Retail,1-10,Manager,4,2,0.8,0,0,0.7,0
LEAD-04931,Website form,Finance,1-10,VP/C-level,5,3,1.3,0,0,3.3,1
LEAD-04932,Paid ad,Education,1-10,Manager,4,2,2.0,1,0,1.1,0
LEAD-04933,Content download,Retail,1-10,Director,2,5,1.0,0,0,4.9,0
LEAD-04934,Website form,Education,11-50,Manager,1,3,5.4,0,0,3.3,0
LEAD-04935,Referral,SaaS,1000+,IC,4,3,1.5,0,0,0.5,0
LEAD-04936,Website form,Education,11-50,VP/C-level,2,4,2.7,1,0,0.4,0
LEAD-04937,Cold outbound,Retail,51-200,Manager,4,5,4.8,0,0,1.4,0
LEAD-04938,Website form,SaaS,11-50,Manager,2,2,1.6,0,1,1.1,0
LEAD-04939,Content download,Manufacturing,11-50,Manager,3,5,1.7,0,1,6.9,1
LEAD-04940,Content download,SaaS,1-10,Director,4,5,1.3,0,0,6.1,0
LEAD-04941,Website form,Manufacturing,11-50,IC,3,7,4.9,1,1,0.7,1
LEAD-04942,Referral,Education,51-200,Director,2,4,2.3,0,0,8.1,0
LEAD-04943,Cold outbound,Healthcare,1-10,VP/C-level,9,4,1.5,0,1,5.9,0
LEAD-04944,Website form,Retail,11-50,Director,8,4,1.2,0,0,0.6,0
LEAD-04945,Paid ad,Manufacturing,11-50,Manager,4,4,1.3,0,1,0.8,0
LEAD-04946,Website form,SaaS,11-50,Manager,2,3,4.5,1,1,2.5,0
LEAD-04947,Website form,SaaS,51-200,IC,6,4,3.5,0,0,9.5,0
LEAD-04948,Content download,SaaS,1-10,IC,4,6,0.9,0,0,3.2,1
LEAD-04949,Referral,Finance,11-50,Manager,0,3,1.3,1,0,1.0,0
LEAD-04950,Content download,Retail,51-200,Director,5,6,2.4,0,0,1.5,0
LEAD-04951,Website form,Healthcare,51-200,Director,3,4,0.7,0,0,0.4,0
LEAD-04952,Referral,Finance,201-1000,IC,4,2,5.5,1,0,1.3,1
LEAD-04953,Website form,Finance,1-10,Manager,2,1,3.9,0,1,0.3,0
LEAD-04954,Paid ad,Manufacturing,1-10,Director,2,6,2.4,0,0,12.8,0
LEAD-04955,Content download,SaaS,1-10,Director,3,3,2.9,0,0,2.8,0
LEAD-04956,Website form,Manufacturing,1-10,IC,3,3,1.3,0,0,0.0,0
LEAD-04957,Website form,Manufacturing,51-200,Manager,0,4,2.1,1,0,0.5,0
LEAD-04958,Cold outbound,Retail,11-50,Director,0,2,0.2,0,0,4.9,0
LEAD-04959,Content download,Healthcare,51-200,IC,2,5,2.7,1,0,2.2,0
LEAD-04960,Paid ad,SaaS,1000+,IC,2,2,2.2,0,0,0.4,0
LEAD-04961,Website form,Education,1000+,Manager,4,3,4.6,0,0,0.7,0
LEAD-04962,Website form,Manufacturing,11-50,Director,3,4,5.8,0,0,1.8,0
LEAD-04963,Cold outbound,Manufacturing,1-10,Manager,4,2,2.6,0,0,4.2,0
LEAD-04964,Referral,SaaS,51-200,Manager,4,2,1.5,0,0,1.1,1
LEAD-04965,Content download,Finance,11-50,Manager,3,2,1.0,0,0,2.5,0
LEAD-04966,Website form,Finance,1-10,Director,5,4,7.2,1,0,0.6,0
LEAD-04967,Content download,Education,51-200,Manager,6,4,2.7,0,0,4.4,0
LEAD-04968,Webinar,Finance,51-200,Manager,2,4,0.9,0,0,0.6,0
LEAD-04969,Paid ad,Manufacturing,1000+,IC,2,2,1.7,0,0,0.4,0
LEAD-04970,Cold outbound,Healthcare,51-200,Director,6,5,4.0,1,0,0.7,0
LEAD-04971,Webinar,Retail,11-50,IC,3,3,1.5,0,0,1.0,0
LEAD-04972,Website form,Finance,51-200,VP/C-level,5,4,1.9,0,0,1.2,0
LEAD-04973,Referral,SaaS,11-50,IC,7,5,1.4,0,0,10.7,0
LEAD-04974,Webinar,Education,1-10,Manager,2,3,0.9,0,1,5.8,0
LEAD-04975,Cold outbound,Finance,11-50,IC,4,1,1.7,0,1,1.5,1
LEAD-04976,Website form,Retail,201-1000,Manager,2,5,0.9,1,0,0.7,1
LEAD-04977,Cold outbound,Education,51-200,IC,2,5,1.5,1,0,1.9,1
LEAD-04978,Website form,Manufacturing,1-10,Manager,7,3,1.5,1,0,4.2,1
LEAD-04979,Website form,Finance,51-200,IC,7,3,0.2,1,0,4.7,0
LEAD-04980,Content download,Education,51-200,Director,2,4,6.1,0,0,6.8,0
LEAD-04981,Webinar,Retail,51-200,Director,1,6,2.2,0,0,2.1,0
LEAD-04982,Referral,SaaS,1-10,IC,5,2,1.7,1,0,1.4,0
LEAD-04983,Referral,Manufacturing,11-50,Manager,4,6,1.3,0,0,4.1,0
LEAD-04984,Website form,Healthcare,1-10,Director,4,6,4.3,1,1,1.4,1
LEAD-04985,Cold outbound,Finance,201-1000,IC,1,3,1.5,1,0,1.8,0
LEAD-04986,Website form,Retail,1-10,Manager,4,6,1.1,0,0,1.7,1
LEAD-04987,Content download,Finance,1-10,IC,4,8,1.3,0,0,0.7,0
LEAD-04988,Website form,Education,201-1000,Manager,2,6,3.6,0,0,0.7,1
LEAD-04989,Cold outbound,Healthcare,11-50,Manager,3,5,3.6,0,0,3.6,0
LEAD-04990,Website form,Manufacturing,1000+,Manager,2,2,2.5,0,0,1.2,0
LEAD-04991,Content download,Finance,51-200,Director,4,3,3.9,0,0,5.7,0
LEAD-04992,Website form,SaaS,1-10,Manager,1,2,2.2,0,0,0.3,0
LEAD-04993,Website form,Finance,51-200,IC,0,3,1.3,0,0,3.8,0
LEAD-04994,Website form,Healthcare,1-10,Manager,2,4,0.9,0,1,24.5,0
LEAD-04995,Content download,Manufacturing,51-200,Manager,1,3,1.6,0,0,7.4,1
LEAD-04996,Webinar,Retail,1-10,Manager,5,5,2.3,0,0,1.4,0
LEAD-04997,Content download,Manufacturing,1-10,IC,4,6,3.0,0,0,0.8,0
LEAD-04998,Content download,Healthcare,201-1000,IC,2,3,0.7,0,0,0.6,0
LEAD-04999,Referral,Education,1-10,Director,2,7,2.5,0,0,2.4,1
LEAD-05000,Cold outbound,Retail,11-50,Director,3,6,0.7,0,0,3.4,1
LEAD-05001,Cold outbound,Education,51-200,Director,3,7,1.9,0,1,8.8,1
LEAD-05002,Paid ad,Healthcare,1-10,IC,1,6,2.8,0,0,0.1,0
LEAD-05003,Referral,Manufacturing,1-10,IC,2,2,0.3,0,0,3.8,0
LEAD-05004,Content download,Retail,51-200,Manager,3,6,3.9,0,1,1.0,0
LEAD-05005,Cold outbound,SaaS,51-200,Director,4,4,0.8,0,1,0.7,0
LEAD-05006,Paid ad,Finance,51-200,IC,2,5,5.4,1,0,2.9,1
LEAD-05007,Cold outbound,Finance,11-50,Manager,3,4,2.5,0,0,0.9,0
LEAD-05008,Webinar,Healthcare,51-200,IC,3,4,4.2,1,0,1.0,0
LEAD-05009,Website form,Education,11-50,Director,4,4,4.5,1,0,1.2,1
LEAD-05010,Cold outbound,Education,201-1000,IC,2,4,2.0,1,0,4.8,1
LEAD-05011,Cold outbound,Finance,201-1000,IC,5,7,3.4,1,0,1.2,0
LEAD-05012,Cold outbound,SaaS,11-50,Manager,2,8,0.4,1,0,3.5,0
LEAD-05013,Content download,Finance,51-200,IC,4,5,1.5,0,0,9.5,0
LEAD-05014,Cold outbound,Healthcare,1-10,Manager,2,1,0.4,1,0,2.7,0
LEAD-05015,Paid ad,Retail,1-10,VP/C-level,3,5,2.6,0,0,5.1,0
LEAD-05016,Paid ad,Finance,1000+,Manager,3,4,0.6,0,0,5.2,0
LEAD-05017,Cold outbound,Education,1-10,IC,2,6,1.5,0,0,0.6,0
LEAD-05018,Webinar,Retail,11-50,IC,2,5,0.6,0,0,6.9,0
LEAD-05019,Cold outbound,Retail,1-10,VP/C-level,4,3,2.0,1,1,0.1,1
LEAD-05020,Paid ad,Education,51-200,Manager,3,4,3.0,0,0,2.6,0
LEAD-05021,Cold outbound,Education,11-50,IC,2,6,1.2,0,0,2.7,0
LEAD-05022,Content download,SaaS,1-10,Manager,5,6,4.6,0,0,3.7,0
LEAD-05023,Content download,Manufacturing,11-50,Manager,6,4,0.7,0,0,1.8,0
LEAD-05024,Website form,Education,1-10,VP/C-level,5,5,0.8,1,0,1.5,0
LEAD-05025,Content download,SaaS,1-10,Manager,4,5,1.7,0,0,0.6,0
LEAD-05026,Webinar,Manufacturing,51-200,Director,3,5,1.1,0,0,3.4,0
LEAD-05027,Cold outbound,Healthcare,11-50,IC,6,4,3.9,0,0,1.9,0
LEAD-05028,Referral,Retail,1000+,Manager,6,4,1.0,0,0,2.7,0
LEAD-05029,Content download,Retail,11-50,VP/C-level,2,2,2.6,0,0,0.8,1
LEAD-05030,Website form,Retail,11-50,Manager,1,3,0.4,0,0,5.4,0
LEAD-05031,Website form,Education,1-10,Manager,3,4,4.2,0,0,3.7,1
LEAD-05032,Referral,Education,11-50,IC,2,4,4.8,0,0,1.5,0
LEAD-05033,Paid ad,Education,1-10,Director,3,2,2.2,1,1,3.0,0
LEAD-05034,Content download,Manufacturing,11-50,Manager,0,3,2.5,0,0,4.6,0
LEAD-05035,Website form,SaaS,51-200,Manager,2,2,3.9,1,0,0.4,0
LEAD-05036,Content download,Education,51-200,VP/C-level,3,3,1.9,0,1,4.1,1
LEAD-05037,Cold outbound,Finance,1-10,VP/C-level,0,2,2.4,0,0,0.4,0
LEAD-05038,Cold outbound,Healthcare,11-50,IC,5,2,3.7,0,0,2.7,1
LEAD-05039,Cold outbound,Manufacturing,11-50,Manager,4,4,2.2,0,0,7.9,0
LEAD-05040,Website form,Education,11-50,IC,6,10,2.8,0,0,2.3,1
LEAD-05041,Paid ad,Healthcare,51-200,IC,2,8,2.8,0,0,5.0,0
LEAD-05042,Paid ad,Healthcare,1-10,Manager,1,3,2.3,0,0,0.1,0
LEAD-05043,Paid ad,Education,1-10,IC,2,2,2.5,0,0,0.4,0
LEAD-05044,Webinar,Manufacturing,1-10,Director,4,3,0.4,1,0,2.4,0
LEAD-05045,Website form,Finance,1-10,IC,5,4,6.3,0,0,0.0,0
LEAD-05046,Referral,Retail,201-1000,Manager,1,2,0.9,1,0,1.0,0
LEAD-05047,Website form,Education,1-10,IC,3,7,1.1,0,0,1.4,0
LEAD-05048,Content download,Manufacturing,201-1000,Manager,4,3,4.4,0,0,1.7,0
LEAD-05049,Cold outbound,Education,201-1000,IC,1,2,0.8,1,0,3.8,1
LEAD-05050,Content download,SaaS,1-10,Manager,2,3,1.3,0,0,5.2,0
LEAD-05051,Webinar,Finance,1-10,IC,3,6,1.6,0,0,2.8,0
LEAD-05052,Cold outbound,Healthcare,1-10,IC,7,2,0.6,0,1,0.2,0
LEAD-05053,Cold outbound,Education,11-50,Manager,5,5,1.2,0,0,1.0,0
LEAD-05054,Cold outbound,Healthcare,1-10,Manager,0,3,1.8,0,0,0.3,0
LEAD-05055,Content download,Retail,11-50,Director,1,8,3.6,1,0,0.7,0
LEAD-05056,Cold outbound,Healthcare,1-10,IC,5,5,6.8,0,0,4.3,0
LEAD-05057,Content download,Manufacturing,11-50,Manager,2,6,0.5,0,0,2.8,0
LEAD-05058,Referral,Manufacturing,11-50,VP/C-level,3,2,2.7,0,0,1.6,0
LEAD-05059,Cold outbound,Manufacturing,1000+,VP/C-level,2,7,2.8,0,0,1.8,0
LEAD-05060,Referral,Education,201-1000,Manager,1,1,2.7,0,1,7.0,0
LEAD-05061,Paid ad,Finance,11-50,Manager,2,0,3.0,0,0,4.4,0
LEAD-05062,Content download,Finance,11-50,Manager,0,3,0.9,0,0,1.0,1
LEAD-05063,Paid ad,Finance,1-10,IC,1,8,2.2,0,0,0.1,0
LEAD-05064,Webinar,SaaS,1-10,Manager,1,2,4.2,0,1,2.4,0
LEAD-05065,Content download,Education,51-200,IC,2,4,5.7,0,0,4.3,0
LEAD-05066,Paid ad,Healthcare,1-10,IC,1,3,2.5,1,0,1.5,0
LEAD-05067,Webinar,SaaS,11-50,Director,1,9,1.3,0,0,2.0,0
LEAD-05068,Content download,Retail,11-50,Manager,5,2,1.7,0,0,2.1,0
LEAD-05069,Cold outbound,Healthcare,1-10,Manager,2,6,0.6,1,1,9.4,0
LEAD-05070,Website form,Manufacturing,51-200,IC,6,6,1.6,0,0,0.3,0
LEAD-05071,Paid ad,Education,51-200,IC,4,5,5.1,0,0,1.7,0
LEAD-05072,Website form,Manufacturing,11-50,IC,2,4,1.0,0,0,3.0,0
LEAD-05073,Website form,Education,51-200,IC,2,5,0.4,0,0,2.1,0
LEAD-05074,Paid ad,Finance,51-200,Director,3,4,2.4,0,1,3.6,0
LEAD-05075,Cold outbound,Healthcare,11-50,IC,4,8,4.2,0,0,7.6,0
LEAD-05076,Website form,Finance,1-10,IC,0,2,1.2,0,0,1.1,0
LEAD-05077,Paid ad,Retail,51-200,VP/C-level,1,6,0.2,0,0,0.6,0
LEAD-05078,Cold outbound,Manufacturing,11-50,IC,1,4,2.5,1,0,0.9,0
LEAD-05079,Referral,Education,11-50,Manager,4,6,2.4,0,0,4.4,0
LEAD-05080,Referral,Healthcare,51-200,VP/C-level,2,2,1.2,0,0,1.5,0
LEAD-05081,Content download,Education,201-1000,Director,4,2,7.4,0,0,0.5,0
LEAD-05082,Website form,Manufacturing,11-50,Manager,4,7,3.9,1,0,10.3,1
LEAD-05083,Content download,Manufacturing,51-200,IC,6,0,4.6,1,0,0.5,0
LEAD-05084,Website form,Manufacturing,51-200,Manager,4,0,1.0,0,1,11.5,0
LEAD-05085,Website form,SaaS,51-200,IC,3,5,1.4,0,0,0.9,0
LEAD-05086,Content download,SaaS,11-50,IC,5,4,2.3,0,0,0.3,0
LEAD-05087,Content download,Manufacturing,51-200,IC,2,4,2.8,0,0,1.9,0
LEAD-05088,Website form,Retail,1000+,Director,6,3,9.1,0,0,7.5,0
LEAD-05089,Cold outbound,Finance,201-1000,IC,4,1,3.6,0,0,1.9,0
LEAD-05090,Referral,Education,1-10,Manager,1,5,5.3,0,0,4.1,0
LEAD-05091,Website form,Finance,11-50,IC,4,2,0.4,0,0,1.7,0
LEAD-05092,Website form,Healthcare,1-10,IC,4,6,4.1,0,0,5.3,0
LEAD-05093,Cold outbound,Education,51-200,IC,3,7,3.9,0,0,3.2,0
LEAD-05094,Cold outbound,Education,201-1000,Director,0,1,6.3,0,0,6.8,0
LEAD-05095,Webinar,Retail,1-10,IC,4,5,0.4,0,0,0.2,0
LEAD-05096,Website form,Manufacturing,51-200,Manager,2,1,2.0,0,0,2.5,0
LEAD-05097,Paid ad,SaaS,11-50,VP/C-level,3,7,2.6,0,0,0.6,0
LEAD-05098,Website form,Finance,1-10,IC,2,5,0.7,0,0,1.8,0
LEAD-05099,Content download,Manufacturing,1-10,IC,2,4,2.7,0,0,9.6,0
LEAD-05100,Paid ad,Education,11-50,VP/C-level,1,2,2.7,0,0,1.4,0
LEAD-05101,Website form,Finance,51-200,IC,4,6,0.7,1,1,5.5,1
LEAD-05102,Paid ad,Finance,1-10,Manager,1,5,0.6,1,0,0.2,0
LEAD-05103,Website form,SaaS,11-50,Manager,2,5,4.9,0,0,4.2,0
LEAD-05104,Website form,Healthcare,11-50,VP/C-level,7,2,3.0,0,0,0.4,0
LEAD-05105,Website form,Healthcare,11-50,Director,2,4,3.3,0,0,0.9,0
LEAD-05106,Webinar,Healthcare,51-200,Manager,0,3,2.3,1,0,3.3,0
LEAD-05107,Referral,Healthcare,1-10,Director,4,10,2.8,0,0,5.1,0
LEAD-05108,Website form,SaaS,11-50,Manager,3,4,1.9,0,1,4.8,0
LEAD-05109,Content download,Healthcare,11-50,Director,5,6,1.3,0,0,0.4,0
LEAD-05110,Webinar,Healthcare,201-1000,IC,1,4,2.9,0,0,1.6,0
LEAD-05111,Content download,Manufacturing,201-1000,IC,2,5,0.7,0,0,0.8,0
LEAD-05112,Referral,Finance,201-1000,VP/C-level,3,3,0.9,0,0,0.7,0
LEAD-05113,Paid ad,Healthcare,11-50,VP/C-level,1,4,2.7,0,0,10.7,0
LEAD-05114,Website form,Retail,51-200,IC,3,4,3.5,0,0,1.2,0
LEAD-05115,Referral,Education,1-10,Director,0,0,2.1,1,0,15.2,0
LEAD-05116,Referral,Healthcare,1000+,Manager,6,7,2.9,0,0,1.3,1
LEAD-05117,Cold outbound,SaaS,11-50,IC,0,4,1.5,0,0,4.7,0
LEAD-05118,Paid ad,SaaS,51-200,IC,3,1,4.8,0,0,1.1,0
LEAD-05119,Cold outbound,Education,1-10,VP/C-level,2,4,2.7,1,0,7.0,1
LEAD-05120,Website form,Education,1-10,Manager,2,4,1.1,0,0,1.3,1
LEAD-05121,Website form,Retail,11-50,Director,1,4,2.1,0,0,0.0,0
LEAD-05122,Website form,Healthcare,201-1000,Manager,2,4,2.4,1,1,2.0,0
LEAD-05123,Cold outbound,SaaS,1-10,Director,5,4,2.1,0,0,1.2,0
LEAD-05124,Paid ad,Healthcare,11-50,VP/C-level,4,3,3.5,1,0,7.7,0
LEAD-05125,Webinar,Retail,1-10,IC,0,4,2.7,0,0,1.4,0
LEAD-05126,Cold outbound,Healthcare,1-10,IC,1,7,1.7,0,0,6.4,0
LEAD-05127,Website form,Manufacturing,11-50,Manager,4,4,7.8,0,0,9.7,0
LEAD-05128,Website form,SaaS,51-200,IC,4,0,3.2,0,0,6.0,0
LEAD-05129,Paid ad,SaaS,1000+,IC,4,3,1.9,0,0,1.8,0
LEAD-05130,Webinar,Retail,201-1000,IC,4,6,2.4,0,1,3.8,1
LEAD-05131,Website form,Healthcare,51-200,Manager,5,5,2.6,0,1,3.5,0
LEAD-05132,Cold outbound,Finance,201-1000,Director,1,4,1.3,0,0,0.4,1
LEAD-05133,Cold outbound,Healthcare,1-10,IC,5,4,1.2,0,0,3.2,0
LEAD-05134,Cold outbound,Manufacturing,1-10,Manager,1,4,1.1,0,1,2.1,0
LEAD-05135,Paid ad,Retail,51-200,IC,2,5,1.6,0,0,4.4,0
LEAD-05136,Webinar,Retail,1-10,IC,7,7,3.0,0,0,10.6,0
LEAD-05137,Webinar,Education,201-1000,Manager,1,4,2.1,0,0,1.1,0
LEAD-05138,Content download,Manufacturing,1-10,IC,2,3,1.9,0,0,2.7,0
LEAD-05139,Paid ad,Healthcare,51-200,IC,3,3,2.0,0,0,0.2,0
LEAD-05140,Content download,Retail,1-10,Manager,2,5,6.4,0,0,1.9,0
LEAD-05141,Webinar,Manufacturing,1-10,Manager,3,4,1.7,1,0,2.5,0
LEAD-05142,Cold outbound,Retail,1-10,Manager,4,3,0.7,1,0,1.4,1
LEAD-05143,Cold outbound,Education,11-50,IC,6,5,3.1,0,0,3.3,0
